loss,accuracy,group,training_group
19.275211334228516,0.2,0,0
1.810052514076233,0.4,0,1
1.401634693145752,0.4,1,1
2.5645742416381836,0.3,0,2
2.781538963317871,0.1,1,2
0.495706170797348,0.9,2,2
2.9735934734344482,0.3,0,3
4.528133392333984,0.0,1,3
1.1690576076507568,0.6,2,3
0.4166077971458435,1.0,3,3
2.715421199798584,0.2,0,4
3.5495388507843018,0.0,1,4
1.149054765701294,0.7,2,4
2.095367431640625,0.3,3,4
0.5307096242904663,0.8,4,4
2.319993257522583,0.4,0,5
3.537904739379883,0.0,1,5
1.501349925994873,0.5,2,5
2.448242664337158,0.4,3,5
1.7788028717041016,0.5,4,5
0.2558034062385559,1.0,5,5
2.2965495586395264,0.3,0,6
3.912048816680908,0.1,1,6
2.7783846855163574,0.3,2,6
2.8160972595214844,0.2,3,6
2.011793851852417,0.3,4,6
1.257132649421692,0.7,5,6
0.7696430087089539,0.6,6,6
1.774531602859497,0.3,0,7
3.530702590942383,0.0,1,7
2.8178679943084717,0.3,2,7
2.866121530532837,0.3,3,7
2.3263909816741943,0.1,4,7
2.1982150077819824,0.2,5,7
2.5513134002685547,0.2,6,7
1.0671272277832031,0.5,7,7
2.2142322063446045,0.4,0,8
3.6370246410369873,0.0,1,8
3.319355010986328,0.1,2,8
3.3138537406921387,0.0,3,8
2.4539458751678467,0.1,4,8
2.004678249359131,0.4,5,8
3.049720048904419,0.1,6,8
2.0420241355895996,0.4,7,8
1.3457984924316406,0.6,8,8
2.403359889984131,0.3,0,9
4.238238334655762,0.0,1,9
2.7195141315460205,0.2,2,9
3.074307918548584,0.2,3,9
3.2497971057891846,0.1,4,9
2.4215073585510254,0.4,5,9
3.4165027141571045,0.1,6,9
3.1670384407043457,0.2,7,9
2.5041184425354004,0.3,8,9
1.320662260055542,0.7,9,9
