loss,accuracy,group,training_group
18.62933921813965,0.2,0,0
1.9676679372787476,0.3,0,1
1.1661713123321533,0.6,1,1
4.019010066986084,0.2,0,2
2.244687080383301,0.2,1,2
0.8823683857917786,0.75,2,2
4.102143287658691,0.05,0,3
3.447510242462158,0.1,1,3
2.1435999870300293,0.3,2,3
0.4156762659549713,0.9,3,3
4.246221542358398,0.05,0,4
3.095263957977295,0.1,1,4
2.580050468444824,0.45,2,4
2.1994755268096924,0.35,3,4
0.5876346230506897,0.8,4,4
3.4715824127197266,0.15,0,5
3.001425266265869,0.05,1,5
3.0073249340057373,0.4,2,5
2.301069736480713,0.35,3,5
2.117471694946289,0.4,4,5
0.495746374130249,0.9,5,5
3.067267894744873,0.25,0,6
3.422463893890381,0.05,1,6
3.8911774158477783,0.15,2,6
3.162862777709961,0.1,3,6
2.5308566093444824,0.3,4,6
1.7615530490875244,0.4,5,6
0.8191065788269043,0.85,6,6
2.4146766662597656,0.35,0,7
2.8946821689605713,0.1,1,7
3.353789806365967,0.25,2,7
2.9703476428985596,0.2,3,7
2.6634774208068848,0.2,4,7
2.6855320930480957,0.3,5,7
2.7892513275146484,0.1,6,7
0.9561699628829956,0.8,7,7
2.899656295776367,0.2,0,8
3.6455893516540527,0.0,1,8
4.479005813598633,0.05,2,8
3.8589375019073486,0.05,3,8
2.9779858589172363,0.1,4,8
3.1154379844665527,0.2,5,8
3.221985340118408,0.1,6,8
2.356020450592041,0.25,7,8
0.9591649770736694,0.75,8,8
2.7106878757476807,0.25,0,9
3.3189330101013184,0.05,1,9
3.5352001190185547,0.2,2,9
3.3107361793518066,0.2,3,9
3.371840000152588,0.15,4,9
3.119101047515869,0.25,5,9
3.107665777206421,0.25,6,9
3.0246894359588623,0.25,7,9
2.0408542156219482,0.5,8,9
1.7684829235076904,0.6,9,9
