loss,accuracy,group,training_group
0.31868940591812134,0.9,0,0
0.32998737692832947,0.95,0,1
0.32089361548423767,0.9,1,1
0.8600963354110718,0.65,0,2
0.7663954496383667,0.9,1,2
0.26985669136047363,0.95,2,2
1.1050584316253662,0.45,0,3
1.5561603307724,0.5,1,3
1.0388133525848389,0.75,2,3
0.1841173768043518,0.95,3,3
1.3402281999588013,0.55,0,4
2.4865012168884277,0.05,1,4
2.2695491313934326,0.35,2,4
1.2540957927703857,0.65,3,4
0.5593875646591187,0.75,4,4
1.5128039121627808,0.3,0,5
2.5528931617736816,0.15,1,5
2.9665379524230957,0.1,2,5
2.940610647201538,0.05,3,5
1.7871671915054321,0.6,4,5
0.3860144317150116,0.9,5,5
1.298315167427063,0.45,0,6
1.7464954853057861,0.45,1,6
2.6456122398376465,0.25,2,6
3.412644863128662,0.05,3,6
3.6000964641571045,0.0,4,6
2.006303071975708,0.4,5,6
0.5671688318252563,0.85,6,6
1.5974680185317993,0.4,0,7
2.3231472969055176,0.15,1,7
2.53356671333313,0.25,2,7
2.676253080368042,0.4,3,7
3.7417685985565186,0.05,4,7
3.7883877754211426,0.1,5,7
2.2407174110412598,0.55,6,7
0.6259944438934326,0.75,7,7
1.3837544918060303,0.4,0,8
2.0818285942077637,0.25,1,8
2.479573965072632,0.2,2,8
2.713212490081787,0.15,3,8
3.1199965476989746,0.0,4,8
4.473893165588379,0.0,5,8
3.9006786346435547,0.05,6,8
2.617732048034668,0.3,7,8
0.5846731662750244,0.8,8,8
1.5195375680923462,0.4,0,9
2.6314821243286133,0.15,1,9
1.8824657201766968,0.5,2,9
1.5594006776809692,0.6,3,9
2.5372557640075684,0.15,4,9
3.255610227584839,0.05,5,9
4.588451862335205,0.2,6,9
4.157157897949219,0.0,7,9
2.2593538761138916,0.3,8,9
0.5048066973686218,0.8,9,9
