loss,accuracy,group,training_group
25.573545455932617,0.2,0,0
5.384077548980713,0.4,0,1
1.3164331912994385,0.6,1,1
4.832787990570068,0.2,0,2
1.4815000295639038,0.4,1,2
0.3056482970714569,1.0,2,2
5.278210639953613,0.2,0,3
4.2287278175354,0.0,1,3
1.9445226192474365,0.3,2,3
0.5052269101142883,0.7,3,3
4.910233497619629,0.1,0,4
4.217923641204834,0.0,1,4
3.234168529510498,0.3,2,4
1.576366662979126,0.4,3,4
0.39239418506622314,0.9,4,4
4.519506931304932,0.2,0,5
4.016566276550293,0.0,1,5
3.667370557785034,0.2,2,5
2.1920297145843506,0.4,3,5
2.217674732208252,0.3,4,5
0.6160116195678711,0.9,5,5
4.592761516571045,0.1,0,6
4.2895989418029785,0.0,1,6
5.1601948738098145,0.1,2,6
3.2109875679016113,0.1,3,6
2.3924248218536377,0.2,4,6
1.6081663370132446,0.6,5,6
0.767282247543335,0.8,6,6
3.911693572998047,0.1,0,7
3.6818809509277344,0.0,1,7
4.029831409454346,0.1,2,7
2.874401092529297,0.1,3,7
2.1656951904296875,0.3,4,7
2.462467908859253,0.4,5,7
2.126121997833252,0.1,6,7
0.9697957038879395,0.7,7,7
4.214516639709473,0.2,0,8
4.711729526519775,0.0,1,8
5.552469730377197,0.0,2,8
4.194833755493164,0.2,3,8
3.231341600418091,0.2,4,8
3.649348020553589,0.0,5,8
3.4881694316864014,0.0,6,8
1.9089200496673584,0.4,7,8
1.1630204916000366,0.6,8,8
4.5007429122924805,0.1,0,9
4.0666351318359375,0.0,1,9
4.310739040374756,0.1,2,9
3.6581320762634277,0.1,3,9
3.1671252250671387,0.2,4,9
3.901249647140503,0.0,5,9
3.565211057662964,0.0,6,9
2.4412646293640137,0.2,7,9
1.7900354862213135,0.6,8,9
1.4003407955169678,0.7,9,9
